page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
431,fewer-prosecutions-employers-illegal-migrant-workers-good-or-bad-sign,Fewer prosecutions for employers of illegal migrant workers: a good or bad sign?,"Even with the close of the Labour party's conference for another year, there are messages still to chew over. One of the less noticed contributions of the week came from …",,2013-09-27,https://www.fullfact.org/crime/fewer-prosecutions-employers-illegal-migrant-workers-good-or-bad-sign/
431,are-fewer-poor-students-entering-best-universities,Are fewer poor students entering the best universities?,"The best universities were accepting more students from poor backgrounds in the 1960s, Boris Johnson has claimed. We look at the evidence.",,2013-09-27,https://www.fullfact.org/education/are-fewer-poor-students-entering-best-universities/
431,ed-milibands-energy-price-freeze-whats-it-all-about,Ed Miliband's energy price freeze: what's it all about?,Energy prices have dominated the headlines following Ed Miliband's conference speech yesterday. We explain some of the key issues surrounding the policy.,,2013-09-25,https://www.fullfact.org/news/ed-milibands-energy-price-freeze-whats-it-all-about/
431,labours-claims-nhs,Labour's claims on the NHS,"In a speech to his party's conference, Andy Burnham promised that a future Labour government would repeal the controversial Health and Social Care Act. He also accused the Coalition of …",,2013-09-25,https://www.fullfact.org/health/labours-claims-nhs/
431,does-it-take-average-family-22-years-save-home-deposit,Does it take an average family 22 years to save for a home deposit?,Today Ed Miliband addressed his party at their conference. Even before his speech he talked about how a future Labour government would manage the economy. But do his claims about …,,2013-09-24,https://www.fullfact.org/economy/does-it-take-average-family-22-years-save-home-deposit/
431,labour-conference-2013-child-poverty-nursery-costs-and-class-sizes,"Labour conference 2013: child poverty, nursery costs and class sizes","Childcare costs, child poverty and the state of schools: are Stephen Twigg's concerns well-founded? We look at the Shadow Education Secretary's conference speech.",,2013-09-24,https://www.fullfact.org/education/labour-conference-2013-child-poverty-nursery-costs-and-class-sizes/
431,life-saved-every-three-minutes-effectiveness-uk-aid,A life saved every three minutes? The effectiveness of UK aid,"The UK government has committed £1 billion to the fight against a trio of killer diseases - malaria, tuberculosis and HIV/Aids. Can it claim to be saving a life every …",,2013-09-24,https://www.fullfact.org/news/life-saved-every-three-minutes-effectiveness-uk-aid/
432,ghost-patients-how-much-are-they-costing-nhs,'Ghost patients': how much are they costing the NHS?,Several of today's newspapers claim that 'ghost patients' - those who are still registered with their GP despite being either dead or no longer living in the area - are …,,2013-09-23,https://www.fullfact.org/health/ghost-patients-how-much-are-they-costing-nhs/
432,are-reading-standards-falling-primary-schools,Are reading standards falling in primary schools?,Sats results have shown that around one in seven 11-year-olds are failing to achieve the expected levels in reading. But are they improving?,,2013-09-23,https://www.fullfact.org/education/are-reading-standards-falling-primary-schools/
432,governments-bedroom-tax-pushing-people-brink-eviction,Is the government's 'bedroom tax' pushing people to the brink of eviction?,Reports have emerged recently that people affected by the government's 'bedroom tax' - otherwise known as the 'spare room subsidy' - are facing eviction. What's the evidence cited to back …,,2013-09-20,https://www.fullfact.org/economy/governments-bedroom-tax-pushing-people-brink-eviction/
432,are-40-children-living-poverty-not-entitled-free-school-meals,Are 40% of children living in poverty not entitled to free school meals?,The coalition has announced that all children aged 5 to 7 will be entitled to free school meals. How will this help families in poverty?,,2013-09-19,https://www.fullfact.org/education/are-40-children-living-poverty-not-entitled-free-school-meals/
432,nhs-state-were,NHS - the state we're in,"What kind of health is the NHS in? And what does its future look like? After a Radio 4 debate on possible models for the NHS, we review the evidence …",,2013-09-19,https://www.fullfact.org/health/nhs-state-were/
432,whats-link-between-alcohol-and-violent-crime,What's the link between alcohol and violent crime?,"As the Association of Chief Police Officers calls for so-called 'drunk tanks' to be used to care for problem drinkers overnight, it's claimed that half of all violent crime relates …",,2013-09-18,https://www.fullfact.org/crime/whats-link-between-alcohol-and-violent-crime/
432,price-silence-what-extent-nhs-gagging-whistleblowers,The price of silence: to what extent is the NHS gagging whistleblowers?,"According to newspaper reports, the NHS has spent £4 million on discretionary deals with whistleblowers. Why has the Treasury not signed off these payments, and how many staff are involved?",,2013-09-17,https://www.fullfact.org/health/price-silence-what-extent-nhs-gagging-whistleblowers/
432,child-abuse-what-are-statistics-behind-mandatory-reporting,Child abuse: what are the statistics behind mandatory reporting?,"Following the death of Daniel Pelka, campaigners are calling for an introduction of mandatory reporting of child abuse. But an LSE professor has cast doubt on the effectiveness of this …",,2013-09-17,https://www.fullfact.org/health/child-abuse-what-are-statistics-behind-mandatory-reporting/
432,how-generous-are-firefighters-pensions,How generous are firefighters' pensions?,"As firefighters vote to strike over new pension plans, both the government and the unions have locked horns over the generosity of the schemes.",,2013-09-16,https://www.fullfact.org/news/how-generous-are-firefighters-pensions/
432,do-children-who-start-school-later-perform-better,Do children who start school later perform better?,A group of leading experts and campaigners has argued that children who start school aged six or seven perform better and are generally happier. What's their evidence?,,2013-09-16,https://www.fullfact.org/education/do-children-who-start-school-later-perform-better/
432,false-rape-allegations-serious-rare,"False rape allegations: ""serious, but rare""","As the BBC's flagship political discussion programme returned for another series yesterday, the debate turned to whether anonymity for rape defendants should be allowed, following actor Michael Le Vell's acquittal …",,2013-09-13,https://www.fullfact.org/crime/false-rape-allegations-serious-rare/
432,which-safer-us-hospital-or-english-one,Which is safer - a US hospital or an English one?,"The media has widely reported the news that death rates in England's hospitals are 45% higher than in the United States. Professor Sir Brian Jarman, the academic who compiled the …",,2013-09-13,https://www.fullfact.org/health/which-safer-us-hospital-or-english-one/
433,turning-corner-facts-economy,Turning a corner? The facts on the economy,Chancellor George Osborne claimed this week that his management of the economy has been vindicated by encouraging economic data. What do we know about the health of the economy at …,,2013-09-12,https://www.fullfact.org/economy/turning-corner-facts-economy/
433,royal-mail-privatisation-whats-happening,Royal Mail privatisation: what's happening?,The government has announced the flotation of Royal Mail. Here's the background.,,2013-09-12,https://www.fullfact.org/news/royal-mail-privatisation-whats-happening/
433,party-funding,Party funding,"The Conservatives, Labour and the Lib Dems agree that there's a need to reform party funding, but they stand divided on what it entails. The options for reform include imposing …",,2013-09-12,https://www.fullfact.org/news/party-funding/
433,are-neet-numbers-lowest-point-decade,Are NEET numbers at the lowest point in a decade?,"Today the Prime Minister said that the number of young people not in education, employment or training is at its lowest in a decade. The Commons Library said the number …",,2013-09-11,https://www.fullfact.org/economy/are-neet-numbers-lowest-point-decade/
433,doubling-nhs-never-events-never-happened,Doubling of NHS 'never events' never happened,Three papers report that 'never events' - the most serious of patient safety incidents - have doubled on the NHS in the past year. But they haven't - they've fallen.,,2013-09-11,https://www.fullfact.org/health/doubling-nhs-never-events-never-happened/
433,are-domestic-abusers-escaping-justice-result-police-cuts,Are domestic abusers escaping justice as a result of police cuts?,"Last week Teresa May announced a major review of the way the police handle domestic violence cases. In the meantime, Labour has argued that cuts to police forces have resulted …",,2013-09-10,https://www.fullfact.org/crime/are-domestic-abusers-escaping-justice-result-police-cuts/
433,zero-hours-contracts-could-55-million-be-them,Zero hours contracts: could 5.5 million be on them?,"As zero hours contracts make it into the papers once again, Full Fact reviews what we know about how many are on them.",,2013-09-10,https://www.fullfact.org/economy/zero-hours-contracts-could-55-million-be-them/
433,crisis-syria,The crisis in Syria,"The international community is currently divided on how to deal with the escalating violence in Syria, after reports that chemical weapons have been used against civilians. At the end of …",,2013-09-10,https://www.fullfact.org/news/crisis-syria/
433,does-india-produce-100-times-many-engineering-graduates-uk,Does India produce 100 times as many engineering graduates as the UK?,"Skills in areas such as science, technology and engineering are seen as vital to a thriving economy. We take a look at how many engineering graduates the UK produces each …",,2013-09-06,https://www.fullfact.org/news/does-india-produce-100-times-many-engineering-graduates-uk/
433,has-there-been-sharp-rise-eastern-europeans-claiming-benefits,Has there been a sharp rise in Eastern Europeans claiming benefits?,David Cameron says that a future Conservative government would seek to restrict the benefits available to EU migrants. Meanwhile the Daily Telegraph suggested that Eastern Europeans have become an increasingly …,,2013-09-06,https://www.fullfact.org/europe/has-there-been-sharp-rise-eastern-europeans-claiming-benefits/
433,making-donations-not-war-whos-giving-most-money-syria,"Making donations, not war: who's giving the most money to Syria?","Last week MPs voted against a possible military intervention in Syria. Today, rejecting calls for another debate, the Prime Minister focused on the UK's humanitarian efforts. Are we the ""second …",,2013-09-04,https://www.fullfact.org/news/making-donations-not-war-whos-giving-most-money-syria/
433,which-areas-are-being-affected-shortage-primary-school-places,Which areas are being affected by the shortage in primary school places?,It's the first day of school and concerns over the shortage of primary school places have re-emerged. We look at how many schools and local education authorities are facing the …,,2013-09-03,https://www.fullfact.org/education/which-areas-are-being-affected-shortage-primary-school-places/
434,are-admin-staff-doing-job-doctors,Are admin staff doing the job of doctors?,"According to the Daily Telegraph, GP surgeries are letting untrained receptionists triage patients. How widespread is this practice?",,2013-09-02,https://www.fullfact.org/health/are-admin-staff-doing-job-doctors/
434,net-migration-rise-are-euro-refugees-cause,"Net migration on the rise - are ""euro refugees"" the cause?",Official figures show that the downward trend in 'net migration' is stalling. But are new arrivals from the Eurozone the main reason for the turnaround?,,2013-08-30,https://www.fullfact.org/europe/net-migration-rise-are-euro-refugees-cause/
434,syria-follow-whats-happening-today,Syria: follow what's happening today,Live video of the debates is available below. The debate begins at 2.30pm. Parliament has been recalled to debate a possible military intervention in Syria after allegations that chemical weapons …,,2013-08-29,https://www.fullfact.org/news/syria-follow-whats-happening-today/
434,-level-performance-are-early-academies-slipping-behind-other-schools,A-level performance: are early academies slipping behind other schools?,"Last year early academies suffered a significant decline in their A-level performance, according to research carried out by the Independent. We look at just how significant this decline may be.",,2013-08-28,https://www.fullfact.org/education/-level-performance-are-early-academies-slipping-behind-other-schools/
434,dying-thirst-nhs-failing-its-patients,Dying of thirst: is the NHS failing its patients?,"According to medical experts, doctors are failing to diagnose and properly treat people with kidney malfunction. The Daily Mail claims that thousands of these patients are dying from dehydration. To …",,2013-08-28,https://www.fullfact.org/health/dying-thirst-nhs-failing-its-patients/
434,englands-green-belt-set-be-reduced-local-councils,Is England's Green Belt set to be reduced by local councils?,"150,000 homes are planned for Green Belt sites, the Times reports today. But will all these see the light of day?",,2013-08-27,https://www.fullfact.org/news/englands-green-belt-set-be-reduced-local-councils/
434,are-eight-prison-staff-assaulted-every-day,Are eight prison staff assaulted every day?,The Sun reports figures suggesting that eight staff are assaulted in England and Wales's prisons every day. Where are the numbers from?,,2013-08-23,https://www.fullfact.org/crime/are-eight-prison-staff-assaulted-every-day/
434,are-400000-homes-planning-permission-lying-unbuilt,"Are 400,000 homes with planning permission lying unbuilt?","Research published today claimed that despite having planning permission nearly 400,000 sites have yet to be built on. Yet the Housing Minister claimed this figure was misleading. How many sites …",,2013-08-22,https://www.fullfact.org/economy/are-400000-homes-planning-permission-lying-unbuilt/
434,do-tv-licence-offences-account-one-ten-court-cases,Do TV licence offences account for one in ten court cases?,Not paying for your TV licence is a criminal offence. But is prosecuting people for this crime a waste of the courts' time?,,2013-08-22,https://www.fullfact.org/news/do-tv-licence-offences-account-one-ten-court-cases/
434,14bn-cost-government-welfare-failure,Is £1.4bn the cost of government welfare failure?,"This week the Shadow Work and Pensions Secretary hit out at the government, accusing it of £1.4 billion worth of waste in the welfare budget. The government called the claims …",,2013-08-22,https://www.fullfact.org/economy/14bn-cost-government-welfare-failure/
434,gcse-results-and-reforms,GCSE results and reforms,"GCSEs represent Key Stage 4 of the National Curriculum. They were introduced in 1986, with the first exams in 1988. A new grade (A*) was added in 1994. Critics say …",,2013-08-22,https://www.fullfact.org/education/gcse-results-and-reforms/
434,has-olympic-effect-been-flop,"Has the Olympic effect been a ""flop""?","With the curtain falling on the London Olympic Games a little over a year ago, the battle for its legacy is already underway. Has it ""inspired"" young people to take …",,2013-08-21,https://www.fullfact.org/education/has-olympic-effect-been-flop/
435,do-only-30-commuters-get-seats-trains,Do only 30% of commuters get seats on trains?,"With ticket price hikes on the way, should we expect a better level of service from our trains? That was the opinion of one Sunday Express columnist, but is the …",,2013-08-20,https://www.fullfact.org/news/do-only-30-commuters-get-seats-trains/
435,are-house-prices-going-all-areas-country,Are house prices going up in all areas of the country?,There has been conflicting data reported in newspapers this week on the state of the UK property market. What explains the differences?,,2013-08-20,https://www.fullfact.org/economy/are-house-prices-going-all-areas-country/
435,cost-family-breakdown-who-knows,The cost of family breakdown: who knows?,"As Chief Rabbi Lord Sacks was said to have criticised the government this morning over its failure to do enough to encourage marriage, £9 billion was quoted as the cost …",,2013-08-19,https://www.fullfact.org/economy/cost-family-breakdown-who-knows/
435,reoffending-doggedly-high-or-actually-falling,Reoffending: 'doggedly high' or actually falling?,Government departments can normally be expected to strike a positive tone when it comes to the state of the nation. So it will have been surprising to some when the …,,2013-08-16,https://www.fullfact.org/crime/reoffending-doggedly-high-or-actually-falling/
435,-levels-grade-inflation-reforms,A-levels: from grade inflation to reforms,"A-Levels comprise the Advanced Subsidary (AS) - a qualification in its own right - and the A2, which is not. Pupils wishing to enter A-levels should achieve at least 5 …",,2013-08-15,https://www.fullfact.org/education/-levels-grade-inflation-reforms/
435,are-apprenticeships-first-choice-young-people,"Are apprenticeships the ""first choice"" for young people?","After a government press release claims apprenticeships are the first choice for young people, we look at the information that's out there.",,2013-08-14,https://www.fullfact.org/education/are-apprenticeships-first-choice-young-people/
435,are-more-half-million-youngsters-too-lazy-get-job,Are more than half a million youngsters too lazy to get a job?,"The Daily Mail says there are 640,000 'Neets' who've never worked. Meanwhile, there are more than half a million job vacancies. Is this evidence that ""vast numbers have never learnt …",,2013-08-14,https://www.fullfact.org/economy/are-more-half-million-youngsters-too-lazy-get-job/
435,politicians-and-statistics-our-examples-bbc-today-programme,Politicians and statistics: our examples on the BBC Today Programme,"Full Fact's Director Will Moy appeared on the Today Programme this morning just before Sir Andrew Dilnot of the UK Statistics Authority, both talking about how politicians use statistics. If …",,2013-08-14,https://www.fullfact.org/economy/politicians-and-statistics-our-examples-bbc-today-programme/
435,rail-fares,Rail fares,"The government regulates half of all rail fares; the rest are set at commercial rates. Regulated fares have to rise, on average, by RPI inflation plus 1% each year. Some …",,2013-08-13,https://www.fullfact.org/news/rail-fares/
435,fracking-uk-half-century-gas-supply,Fracking in the UK: half a century of gas supply?,Today David Cameron said that shale gas extraction could provide the country with the equivalent of 51 years' gas supply. A prominent scientist previously claimed it would be 25 years. …,,2013-08-12,https://www.fullfact.org/economy/fracking-uk-half-century-gas-supply/
435,closer-look-labours-immigration-speech,A closer look at Labour's immigration speech,"As Labour announce new policy ideas for tackling immigration effectively, we take a look at some of the main themes behind today's speech.",,2013-08-12,https://www.fullfact.org/immigration/closer-look-labours-immigration-speech/
435,britains-booming-population-unalloyed-good-news-or-full-bursting,"Britain's booming population: ""unalloyed good news"" or ""full to bursting""?",The latest figures from the ONS on UK population growth proved to be quite a talking point in today's papers. But what role does immigration play?,,2013-08-09,https://www.fullfact.org/immigration/britains-booming-population-unalloyed-good-news-or-full-bursting/
436,excess-deaths-nhs-hospitals,"""Excess"" deaths in NHS hospitals","The government investigates hospitals with elevated mortality rates, but - contrary to media reports - ""excess"" deaths aren't necessarily a result of poor care. There are two main ways of …",,2013-08-09,https://www.fullfact.org/health/excess-deaths-nhs-hospitals/
436,nurse-numbers-unhealthy-state-affairs,Nurse numbers: an unhealthy state of affairs?,"Labour says that the Coalition has cut the number of nursing staff, in spite of independent warnings. What's happened to the number of nurses under the current government?",,2013-08-07,https://www.fullfact.org/health/nurse-numbers-unhealthy-state-affairs/
436,dangerous-dogs-are-20000-victims-ending-hospital,"Dangerous dogs: are 20,000 victims ending up in hospital?","With ""harsh penalties"" being threatened by the Government for those who allow their dogs to cause others injuries, the Mirror claims that Ministers are ""dithering"" while 20,000 are already needing …",,2013-08-07,https://www.fullfact.org/health/dangerous-dogs-are-20000-victims-ending-hospital/
436,stamp-duty-drag-housing-market,Stamp duty: a drag on the housing market?,"The TaxPayers' Alliance wants stamp duty on property to be cut, claiming that it's damaging the economy. Is there evidence to suggest that it is hitting the housing market?",,2013-08-06,https://www.fullfact.org/economy/stamp-duty-drag-housing-market/
436,bedroom-tax-are-96-those-affected-trapped-larger-houses,"'Bedroom tax': are 96% of those affected ""trapped"" in larger houses?","The Independent today claimed that tenants were being ""trapped"" by the controversial 'bedroom tax' due to a lack of smaller properties into which they could downsize. What's the evidence for …",,2013-08-05,https://www.fullfact.org/economy/bedroom-tax-are-96-those-affected-trapped-larger-houses/
436,zero-hours-contracts-better-business-worse-workers,"Zero hours contracts: better for business, worse for workers?","A new report suggests that, in contrast to official estimates, one million people are on so-called 'zero hours' contracts. What does this type of contract involve, and what's the controversy …",,2013-08-05,https://www.fullfact.org/economy/zero-hours-contracts-better-business-worse-workers/
436,are-free-schools-outperforming-state-schools,Are Free Schools outperforming state schools?,"As the Education Secretary claims that free schools are working, we take a look at the evidence.",,2013-08-02,https://www.fullfact.org/education/are-free-schools-outperforming-state-schools/
436,how-much-does-nhs-lose-foreign-health-tourists,How much does the NHS lose from foreign 'health tourists'?,"According to the government, the National Health Service is in danger of becoming the International Health Service. But what's the evidence for so-called 'health tourists' - overseas visitors who aren't …",,2013-08-02,https://www.fullfact.org/health/how-much-does-nhs-lose-foreign-health-tourists/
436,count-them-and-count-them-out-how-can-we-improve-immigration-statistics,Count them in and count them out: how can we improve immigration statistics?,"The UK's migration statistics are ""little better than a best guess,"" according to a committee of MPs. We explained their concerns in 'How accurate are immigration statistics?' yesterday. But what …",,2013-08-01,https://www.fullfact.org/immigration/count-them-and-count-them-out-how-can-we-improve-immigration-statistics/
436,department-health-shows-its-evidence-health-tourists,Department of Health shows its evidence for 'health tourists',"Just over a month ago, the Department of Health refused to provide data that we had asked for under the Freedom of Information Act. Amid all the discussion of what …",,2013-08-01,https://www.fullfact.org/health/department-health-shows-its-evidence-health-tourists/
436,how-accurate-are-immigration-statistics,How accurate are immigration statistics?,"The UK's migration statistics are ""little better than a best guess,"" according to a committee of MPs. Party spokesmen joined in with such extreme differences of opinion as to their …",,2013-07-31,https://www.fullfact.org/immigration/how-accurate-are-immigration-statistics/
436,friends-and-family-test-power-patients,The Friends and Family Test - power to the patients?,The Friends and Family Test asks hospital patients to grade the care they've received. The government says that it will help the NHS to improve. But is the survey as …,,2013-07-31,https://www.fullfact.org/health/friends-and-family-test-power-patients/
437,got-message-home-office-ads-hailed-success,Got the message? Home Office ads hailed as a success,"The government has just completed the first phase of a controversial campaign, warning illegal immigrants to ""GO HOME OR FACE ARREST"". After only one week, it's been talked up as …",,2013-07-30,https://www.fullfact.org/immigration/got-message-home-office-ads-hailed-success/
437,are-doctors-deserting-nhs,Are doctors deserting the NHS?,"The Sun states that 1,000 doctors left the NHS between March and April 2013. Is this unusual?",,2013-07-29,https://www.fullfact.org/health/are-doctors-deserting-nhs/
437,are-elderly-driving-our-economic-recovery,Are the elderly driving our economic recovery?,"According to Melanie Phillips, 'boomophobes' are unfairly blaming older generations of dumping ""intolerable economic burdens upon the young"". Is this true? Full Fact looks at the over 65s' contribution to …",,2013-07-26,https://www.fullfact.org/economy/are-elderly-driving-our-economic-recovery/
437,are-living-standards-rise,Are living standards on the rise?,"As the economy shows more green shoots with an estimated 0.6% boost to GDP, the Chancellor points to other green shoots for the country's living standards. But is that the …",,2013-07-26,https://www.fullfact.org/economy/are-living-standards-rise/
437,there-crisis-e,Is there a crisis in A&E?,"Accident and Emergency departments are the open door of the NHS, treating patients 24 hours a day, 7 days a week, 365 days a year. But with reports that A&amp;E …",,2013-07-26,https://www.fullfact.org/health/there-crisis-e/
437,todays-gdp-figures-explained,Today's GDP figures explained,GDP - 'Gross Domestic Product' - regularly finds its way into headlines. Economic and political fortunes can hinge on the decimals we see reported every three months and referred to …,,2013-07-25,https://www.fullfact.org/economy/todays-gdp-figures-explained/
437,how-make-bad-charts-7-simple-rules,How to make bad charts in 7 simple rules,"Though we normally focus on verifying facts, claims and statistics, today we focus our attention on a few bewildering infographics.",,2013-07-25,https://www.fullfact.org/news/how-make-bad-charts-7-simple-rules/
437,daily-mail-beats-bbc-social-care-correction,Daily Mail beats BBC to social care correction,On 18 July we contacted both the BBC and the Daily Mail to highlight errors on their coverage of the cap on social care. The error As we flagged in …,,2013-07-25,https://www.fullfact.org/health/daily-mail-beats-bbc-social-care-correction/
437,do-only-1-6-e-units-have-enough-consultants,Do only 1 in 6 A&E units have enough consultants?,"After MPs warned that Accident and Emergency care was ""not good enough"" this morning, the Daily Mail pointed out that just a sixth of A&amp;E units have enough consultants 'on …",,2013-07-24,https://www.fullfact.org/health/do-only-1-6-e-units-have-enough-consultants/
437,bed-blocking-what-it-and-it-paralysing-nhs,"Bed blocking - what is it, and is it paralysing the NHS?","""Bed blockers"": Ready to go home, still in hospital ""Bed blockers"" is the somewhat derogatory term used to describe patients - most of them elderly - who are occupying a …",,2013-07-24,https://www.fullfact.org/health/bed-blocking-what-it-and-it-paralysing-nhs/
437,who-benefiting-economic-recovery,Who is benefiting from the 'economic recovery'?,"With economists hoping for good news when the latest GDP update is released on Thursday, the Shadow Chancellor suggested yesterday that his opposite number shouldn't be ""complacent"" when most families …",,2013-07-22,https://www.fullfact.org/economy/who-benefiting-economic-recovery/
437,health-and-social-care-act-what-are-costs-and-benefits,Health and Social Care Act: what are the costs and benefits?,"As the changes mandated by the Health and Social Care Act begin to be put in place across the NHS, there's still disagreement over how much it's costing - or …",,2013-07-22,https://www.fullfact.org/health/health-and-social-care-act-what-are-costs-and-benefits/
438,has-olympics-delivered-10-billion-legacy-so-far,Has the Olympics delivered a £10 billion legacy so far?,"""What is a cynic? ... A man who knows the price of everything and the value of nothing"", so goes the famous line. The other extreme however (according to Oscar …",,2013-07-19,https://www.fullfact.org/economy/has-olympics-delivered-10-billion-legacy-so-far/
438,how-many-will-be-helped-cap-social-care-costs,How many will be helped by the cap on social care costs?,"The Coalition has said that it's a policy to be proud of. But the media has reported that, by the government's own admission, very few pensioners will benefit from the …",,2013-07-19,https://www.fullfact.org/health/how-many-will-be-helped-cap-social-care-costs/
438,how-many-have-died-heatwave,How many have died in the heatwave?,"Readers may have noticed the hot weather. But according to the Times, hundreds of lives have been claimed by the latest heatwave to hit the UK. How should we understand …",,2013-07-18,https://www.fullfact.org/health/how-many-have-died-heatwave/
438,are-only-1-illegal-immigrants-deported,Are only 1% of illegal immigrants deported?,"After Abu Qatada was finally deported earlier this month, one paper claimed that only one in 100 of those staying here illegally were put on a plane. Is this accurate?",,2013-07-18,https://www.fullfact.org/immigration/are-only-1-illegal-immigrants-deported/
438,bbc-and-daily-mail-need-correct-error-social-care-costs,BBC and Daily Mail need to correct error on social care costs,"UPDATE: The Daily Mail has now corrected its online article. For details, see the bottom of this post. Today the government outlined how its new £72,000 cap on care costs …",,2013-07-18,https://www.fullfact.org/news/bbc-and-daily-mail-need-correct-error-social-care-costs/
438,getting-higher-has-mephedrone-use-increased-300-it-was-banned,Getting higher: has mephedrone use increased by 300% since it was banned?,One MP raises concerns that banning drugs can be counter-productive. We raise concerns about the numbers.,,2013-07-18,https://www.fullfact.org/health/getting-higher-has-mephedrone-use-increased-300-it-was-banned/
438,todays-employment-figures-whats-news,Today's employment figures - what's the news?,"We look at today's labour market statistics to see what has gone up or down, and how our workforce is getting on.",,2013-07-17,https://www.fullfact.org/economy/todays-employment-figures-whats-news/
438,are-metropolitan-police-ignoring-half-all-crimes,Are the Metropolitan Police ignoring half of all crimes?,This morning Londoners might have been alarmed to read that half of all crimes are ignored by the Met Police. Are London criminals getting away with murder?,,2013-07-16,https://www.fullfact.org/crime/are-metropolitan-police-ignoring-half-all-crimes/
438,3-million-jobs-lost-over-brexit-concern-over-recycled-claim,3 million jobs lost over 'Brexit'? Concern over recycled claim,Would three million Britons end up on the dole if Britain pulled out of the European Union? Readers would be forgiven for believing so after an article on the pro-Europeans …,,2013-07-15,https://www.fullfact.org/europe/3-million-jobs-lost-over-brexit-concern-over-recycled-claim/
438,has-poor-care-caused-deaths-13000-nhs-patients,"Has poor care caused the deaths of 13,000 NHS patients?",Is the report into high death rates at NHS hospitals the victim of political spin and media misreporting?,,2013-07-15,https://www.fullfact.org/health/has-poor-care-caused-deaths-13000-nhs-patients/
438,are-11-irish-women-coming-england-or-wales-every-day-get-abortion,Are 11 Irish women coming to England or Wales every day to get an abortion?,Every day 11 women come to England or Wales from Ireland to terminate their pregnancies. Who are they and how do they compare to other nationalities?,,2013-07-12,https://www.fullfact.org/health/are-11-irish-women-coming-england-or-wales-every-day-get-abortion/
438,are-children-getting-fatter-they-grow,Are children getting fatter as they grow up?,"As a government-commissioned 'food plan' calls for radical measures to change how our children eat at school, do the numbers suggest it's justified?",,2013-07-12,https://www.fullfact.org/health/are-children-getting-fatter-they-grow/
439,why-are-mps-line-pay-rise,Why are MPs in line for a pay rise?,"British MPs are in line to receive a raise, with their expenses watchdog recommending a £7,500 pay rise from 2015. How does this compare to others' earnings?",,2013-07-11,https://www.fullfact.org/economy/why-are-mps-line-pay-rise/
439,are-pensioners-locking-young-people-out-housing-market,Are pensioners locking young people out of the housing market?,"According to the Daily Mail, first-time buyers can't afford to get on the housing ladder and pensioners keep the keys of the nation's housing stock. Are we seeing the rise …",,2013-07-11,https://www.fullfact.org/economy/are-pensioners-locking-young-people-out-housing-market/
439,through-looking-glass-how-we-misperceive-modern-britain,Through the looking glass? How we misperceive modern Britain,"Chances are, you know less about the country than you think. The latest poll from Ipsos Mori suggests ""how wrong the public can be"" when questioned about the state of …",,2013-07-10,https://www.fullfact.org/economy/through-looking-glass-how-we-misperceive-modern-britain/
439,mps-question-dwp-officials-about-benefit-statistics,MPs question DWP officials about benefit statistics,The Work and Pensions Select Committee questioned a senior statistician and a communications director from the Department for Work and Pensions (DWP) about the way the Department has produced and …,,2013-07-10,https://www.fullfact.org/economy/mps-question-dwp-officials-about-benefit-statistics/
439,police-stop-and-search-whats-problem,Police Stop and Search: what's the problem?,This article was updated on 11 July 2013 The Home Secretary Theresa May recently announced that the government would be reviewing the use of stop and search powers by police …,,2013-07-09,https://www.fullfact.org/crime/police-stop-and-search-whats-problem/
439,locked-and-litigious-what-are-we-spending-legal-aid-prisoners,Locked up and litigious: what are we spending on legal aid for prisoners?,"Legal aid has been available to all since 1949. New reforms, announced this year, will gradually cut this scheme which the Daily Mail reports is costing £500,000 per week in …",,2013-07-09,https://www.fullfact.org/economy/locked-and-litigious-what-are-we-spending-legal-aid-prisoners/
439,european-arrest-warrant-justice-without-borders,The European Arrest Warrant - justice without borders?,"It was designed to extend the arm of the law across national boundaries. And, despite making noises to the contrary, the government today announced that it wants to remain signed …",,2013-07-09,https://www.fullfact.org/crime/european-arrest-warrant-justice-without-borders/
439,tax-dodging-and-benefit-grabbing-scale-problems,Tax dodging and benefit grabbing: the scale of the problems,"This article was updated 8/7/13. See the bottom for details. 'Infographics'. They're now everywhere on the internet. From Google searches to Twitter and Facebook feeds, it's increasingly difficult to avoid …",,2013-07-08,https://www.fullfact.org/economy/tax-dodging-and-benefit-grabbing-scale-problems/
439,are-1-5-social-care-workers-zero-hours-contracts,Are 1 in 5 social care workers on zero-hours contracts?,"Though official estimates put the number of people employed under zero-hours contracts at around 200,000, new figures suggest that over 300,000 social care workers are employed under these terms. Which …",,2013-07-05,https://www.fullfact.org/economy/are-1-5-social-care-workers-zero-hours-contracts/
439,can-third-5-year-olds-not-count-ten,Can a third of 5 year-olds not count to ten?,Ofsted's latest report on early education providers expressed concern at the number of children who enter primary school without adequate preparation. But are their maths skills as poor as the …,,2013-07-04,https://www.fullfact.org/education/can-third-5-year-olds-not-count-ten/
439,how-many-prisoners-are-drug-addicts,How many prisoners are drug addicts?,"To claim that prisoners take drugs is unremarkable to many. To claim that over a third are addicts is more interesting. What's the bigger picture, and are things improving?",,2013-07-04,https://www.fullfact.org/crime/how-many-prisoners-are-drug-addicts/
