fact_check_id,fact_check_page_url,fact_check_page_timestamp_fetch,fact_check_page_status_code,fact_check_page_encoding,fact_check_page_content_type,fact_check_page_error_message
nhs-staff-pay-rise-test-and-trace,https://www.fullfact.org/health/nhs-staff-pay-rise-test-and-trace/,2023-07-16 16:47:29,200,utf-8,text/html; charset=utf-8,
research-doesnt-prove-short-breaks-school-cause-poorer-pupil-attainment,https://www.fullfact.org/education/research-doesnt-prove-short-breaks-school-cause-poorer-pupil-attainment/,2023-07-16 16:53:06,200,utf-8,text/html; charset=utf-8,
press-and-politicians-not-trusted-present-statistics-honestly,https://www.fullfact.org/news/press-and-politicians-not-trusted-present-statistics-honestly/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
fact-or-fiction-nhs-has-too-many-managers,https://www.fullfact.org/health/fact-or-fiction-nhs-has-too-many-managers/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
8-minimum-wage-2020-real-terms-cut,https://www.fullfact.org/economy/8-minimum-wage-2020-real-terms-cut/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
factcheck-does-cannabis-cause-quarter-psychosis-cases,https://www.fullfact.org/health/factcheck-does-cannabis-cause-quarter-psychosis-cases/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
moderate-drinking-are-health-benefits-non-existent,https://www.fullfact.org/health/moderate-drinking-are-health-benefits-non-existent/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
factcheck-has-cap-infant-class-sizes-been-scrapped,https://www.fullfact.org/education/factcheck-has-cap-infant-class-sizes-been-scrapped/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
fact-or-fiction-welsh-nhs-performs-poorly-compared-english-nhs,https://www.fullfact.org/health/fact-or-fiction-welsh-nhs-performs-poorly-compared-english-nhs/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
factcheck-nhs-111-isnt-referring-triple-number-patients-gps-and-es,https://www.fullfact.org/health/factcheck-nhs-111-isnt-referring-triple-number-patients-gps-and-es/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
111-referrals-gps-havent-tripled-year,https://www.fullfact.org/news/111-referrals-gps-havent-tripled-year/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
why-reforms-school-league-tables-have-caused-such-controversy,https://www.fullfact.org/education/why-reforms-school-league-tables-have-caused-such-controversy/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
factcheck-simply-wrong-poor-poverty-figures-pmqs,https://www.fullfact.org/economy/factcheck-simply-wrong-poor-poverty-figures-pmqs/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
war-illiteracy-and-innumeracy-has-begun-whats-proper-target,https://www.fullfact.org/education/war-illiteracy-and-innumeracy-has-begun-whats-proper-target/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
benefit-cap-did-it-cause-rush-job-centre,https://www.fullfact.org/economy/benefit-cap-did-it-cause-rush-job-centre/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
factcheck-men-accused-rape-dont-have-prove-woman-said-yes,https://www.fullfact.org/crime/factcheck-men-accused-rape-dont-have-prove-woman-said-yes/,2023-07-16 16:53:07,200,utf-8,text/html; charset=utf-8,
public-satisfaction-nhs-second-highest-level-30-years-are-we-really-happier,https://www.fullfact.org/health/public-satisfaction-nhs-second-highest-level-30-years-are-we-really-happier/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
full-facts-suggestions-digital-democracy,https://www.fullfact.org/news/full-facts-suggestions-digital-democracy/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
factcheck-daily-express-eu-poll-biased-and-wide-mark,https://www.fullfact.org/europe/factcheck-daily-express-eu-poll-biased-and-wide-mark/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
1-and-you-closer-you-think,https://www.fullfact.org/economy/1-and-you-closer-you-think/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
are-there-80-sharia-courts-britain,https://www.fullfact.org/law/are-there-80-sharia-courts-britain/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
factcheck-did-ofcom-say-greens-cant-take-part-leaders-tv-debates,https://www.fullfact.org/law/factcheck-did-ofcom-say-greens-cant-take-part-leaders-tv-debates/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
factcheck-can-white-teachers-be-discriminated-against,https://www.fullfact.org/education/factcheck-can-white-teachers-be-discriminated-against/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
spike-numbers-waiting-12-hours-e-hospital-bed,https://www.fullfact.org/health/spike-numbers-waiting-12-hours-e-hospital-bed/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
factcheck-e-waiting-game,https://www.fullfact.org/health/factcheck-e-waiting-game/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
just-facts-politics-and-new-journalism,https://www.fullfact.org/news/just-facts-politics-and-new-journalism/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
naked-graphs-9,https://www.fullfact.org/news/naked-graphs-9/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
factcheck-campaign-posters-dont-show-full-picture,https://www.fullfact.org/economy/factcheck-campaign-posters-dont-show-full-picture/,2023-07-16 16:53:08,200,utf-8,text/html; charset=utf-8,
naked-graphs-8,https://www.fullfact.org/news/naked-graphs-8/,2023-07-16 16:53:09,200,utf-8,text/html; charset=utf-8,
naked-graphs-4,https://www.fullfact.org/news/naked-graphs-4/,2023-07-16 16:53:09,200,utf-8,text/html; charset=utf-8,
naked-graphs-3,https://www.fullfact.org/news/naked-graphs-3/,2023-07-16 16:53:09,200,utf-8,text/html; charset=utf-8,
naked-graphs-2,https://www.fullfact.org/news/naked-graphs-2/,2023-07-16 16:53:09,200,utf-8,text/html; charset=utf-8,
naked-graphs-5,https://www.fullfact.org/news/naked-graphs-5/,2023-07-16 16:53:09,200,utf-8,text/html; charset=utf-8,
naked-graphs-1,https://www.fullfact.org/news/naked-graphs-1/,2023-07-16 16:53:09,200,utf-8,text/html; charset=utf-8,
naked-graphs-7,https://www.fullfact.org/news/naked-graphs-7/,2023-07-16 16:53:09,200,utf-8,text/html; charset=utf-8,
naked-graphs-6,https://www.fullfact.org/news/naked-graphs-6/,2023-07-16 16:53:09,200,utf-8,text/html; charset=utf-8,
its-wrong-say-4-5-new-nurses-are-foreign,https://www.fullfact.org/health/its-wrong-say-4-5-new-nurses-are-foreign/,2023-07-16 16:53:09,200,utf-8,text/html; charset=utf-8,
tuc-comment-full-time-employment-claim,https://www.fullfact.org/economy/tuc-comment-full-time-employment-claim/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
factcheck-did-eu-rule-obesity-disability,https://www.fullfact.org/europe/factcheck-did-eu-rule-obesity-disability/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
statistics-authority-rebukes-education-secretary-shocking-statistic-claim,https://www.fullfact.org/news/statistics-authority-rebukes-education-secretary-shocking-statistic-claim/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
factcheck-how-nurse-numbers-can-be-well-down,https://www.fullfact.org/health/factcheck-how-nurse-numbers-can-be-well-down/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
can-petition-stop-mps-telling-lies,https://www.fullfact.org/news/can-petition-stop-mps-telling-lies/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
factcheck-has-budget-deficit-been-halved,https://www.fullfact.org/economy/factcheck-has-budget-deficit-been-halved/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
factcheck-are-only-one-40-jobs-added-recession-full-time,https://www.fullfact.org/economy/factcheck-are-only-one-40-jobs-added-recession-full-time/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
no-gavels-please-were-british,https://www.fullfact.org/law/no-gavels-please-were-british/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
public-attitudes-towards-immigration,https://www.fullfact.org/immigration/public-attitudes-towards-immigration/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
finding-facts-could-get-lot-easier-have-your-say,https://www.fullfact.org/news/finding-facts-could-get-lot-easier-have-your-say/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
hunt-vs-burnham-nurse-numbers-do-fall-every-summer,https://www.fullfact.org/health/hunt-vs-burnham-nurse-numbers-do-fall-every-summer/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
are-jobs-being-created-fastest-north,https://www.fullfact.org/economy/are-jobs-being-created-fastest-north/,2023-07-16 16:53:10,200,utf-8,text/html; charset=utf-8,
make-sense-autumn-statement,https://www.fullfact.org/economy/make-sense-autumn-statement/,2023-07-16 16:53:11,200,utf-8,text/html; charset=utf-8,
some-figures-autumn-statementand-facts-behind-them,https://www.fullfact.org/economy/some-figures-autumn-statementand-facts-behind-them/,2023-07-16 16:53:11,200,utf-8,text/html; charset=utf-8,
uk-statistics-authority-comment-camerons-deficit-reduction-claims,https://www.fullfact.org/economy/uk-statistics-authority-comment-camerons-deficit-reduction-claims/,2023-07-16 16:53:11,200,utf-8,text/html; charset=utf-8,
nhs-funding-shortfall-four-futures,https://www.fullfact.org/health/nhs-funding-shortfall-four-futures/,2023-07-16 16:53:11,200,utf-8,text/html; charset=utf-8,
factcheck-measuring-low-pay-isnt-same-measuring-poverty,https://www.fullfact.org/economy/factcheck-measuring-low-pay-isnt-same-measuring-poverty/,2023-07-16 16:53:11,200,utf-8,text/html; charset=utf-8,
muhammed-or-oliver-most-popular-boys-name,https://www.fullfact.org/news/muhammed-or-oliver-most-popular-boys-name/,2023-07-16 16:53:11,200,utf-8,text/html; charset=utf-8,
ask-full-fact-how-many-pupils-attend-independent-schools,https://www.fullfact.org/education/ask-full-fact-how-many-pupils-attend-independent-schools/,2023-07-16 16:53:11,200,utf-8,text/html; charset=utf-8,
7-factchecks-pms-immigration-speech,https://www.fullfact.org/immigration/7-factchecks-pms-immigration-speech/,2023-07-16 16:53:11,200,utf-8,text/html; charset=utf-8,
following-our-answers-jeremy-vine-show,https://www.fullfact.org/europe/following-our-answers-jeremy-vine-show/,2023-07-16 16:53:11,200,utf-8,text/html; charset=utf-8,
why-young-sportsmans-death-rare-tragedy,https://www.fullfact.org/health/why-young-sportsmans-death-rare-tragedy/,2023-07-16 16:53:11,200,utf-8,text/html; charset=utf-8,
express-reports-ukip-second-place-it-isnt,https://www.fullfact.org/news/express-reports-ukip-second-place-it-isnt/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
salmond-censured-stats-claim,https://www.fullfact.org/economy/salmond-censured-stats-claim/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
nhs-isnt-proposing-charge-dialysis,https://www.fullfact.org/health/nhs-isnt-proposing-charge-dialysis/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
how-borrowing-can-be-and-down,https://www.fullfact.org/economy/how-borrowing-can-be-and-down/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
factcheck-child-poverty-down,https://www.fullfact.org/economy/factcheck-child-poverty-down/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
whats-happened-your-pay-packet-5-graphs,https://www.fullfact.org/economy/whats-happened-your-pay-packet-5-graphs/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
klass-warfare-are-mansion-tax-claims-just-hearsay,https://www.fullfact.org/economy/klass-warfare-are-mansion-tax-claims-just-hearsay/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
how-barnett-formula-flawed-favour-scotland-and-northern-ireland,https://www.fullfact.org/economy/how-barnett-formula-flawed-favour-scotland-and-northern-ireland/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
do-quarter-sexual-offences-go-unrecorded,https://www.fullfact.org/crime/do-quarter-sexual-offences-go-unrecorded/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
factcheck-did-george-osborne-halve-uks-eu-bill,https://www.fullfact.org/europe/factcheck-did-george-osborne-halve-uks-eu-bill/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
factcheck-do-formal-interventions-schools-work,https://www.fullfact.org/education/factcheck-do-formal-interventions-schools-work/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
ask-full-fact-have-one-five-young-people-slept-rough-past-year,https://www.fullfact.org/news/ask-full-fact-have-one-five-young-people-slept-rough-past-year/,2023-07-16 16:53:12,200,utf-8,text/html; charset=utf-8,
downwardly-mobile,https://www.fullfact.org/news/downwardly-mobile/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
what-you-need-know-about-treasurys-tax-statement,https://www.fullfact.org/economy/what-you-need-know-about-treasurys-tax-statement/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
what-have-immigrants-contributed-economy-making-sense-headlines,https://www.fullfact.org/immigration/what-have-immigrants-contributed-economy-making-sense-headlines/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
only-way-essex-actually-theres-another-way,https://www.fullfact.org/news/only-way-essex-actually-theres-another-way/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
ifs-cuts-through-confusion,https://www.fullfact.org/economy/ifs-cuts-through-confusion/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
bad-graphs-graph-doing-well-or-badly,https://www.fullfact.org/news/bad-graphs-graph-doing-well-or-badly/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
factcheck-failed-asylum-seeker-headlines,https://www.fullfact.org/immigration/factcheck-failed-asylum-seeker-headlines/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
what-uk-already-pays-eu,https://www.fullfact.org/news/what-uk-already-pays-eu/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
examining-todays-gcse-results-whats-behind-drop,https://www.fullfact.org/education/examining-todays-gcse-results-whats-behind-drop/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
why-uk-being-asked-pay-17-billion-eu,https://www.fullfact.org/europe/why-uk-being-asked-pay-17-billion-eu/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
factcheck-would-increasing-minimum-wage-8-2020-leave-workers-worse,https://www.fullfact.org/economy/factcheck-would-increasing-minimum-wage-8-2020-leave-workers-worse/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
ask-full-fact-are-1400-firms-responsible-half-worlds-rd,https://www.fullfact.org/news/ask-full-fact-are-1400-firms-responsible-half-worlds-rd/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
free-schools-still-too-early-say-if-theyre-better-or-worse-rest,https://www.fullfact.org/education/free-schools-still-too-early-say-if-theyre-better-or-worse-rest/,2023-07-16 16:53:13,200,utf-8,text/html; charset=utf-8,
unsafe-hospitals-health-warning-todays-reports,https://www.fullfact.org/health/unsafe-hospitals-health-warning-todays-reports/,2023-07-16 16:53:14,200,utf-8,text/html; charset=utf-8,
factcheck-minimum-wage-has-not-been-going-real-terms,https://www.fullfact.org/economy/factcheck-minimum-wage-has-not-been-going-real-terms/,2023-07-16 16:53:14,200,utf-8,text/html; charset=utf-8,
factcheck-one-million-more-migrants-expected-come-london-2030,https://www.fullfact.org/immigration/factcheck-one-million-more-migrants-expected-come-london-2030/,2023-07-16 16:53:14,200,utf-8,text/html; charset=utf-8,
nhs-pay-has-fallen-behind-inflation-2010,https://www.fullfact.org/health/nhs-pay-has-fallen-behind-inflation-2010/,2023-07-16 16:53:14,200,utf-8,text/html; charset=utf-8,
e-cigarettes-evidence-benefits-and-risks,https://www.fullfact.org/health/e-cigarettes-evidence-benefits-and-risks/,2023-07-16 16:53:14,200,utf-8,text/html; charset=utf-8,
factcheck-are-500-gp-practices-risk-closure,https://www.fullfact.org/health/factcheck-are-500-gp-practices-risk-closure/,2023-07-16 16:53:14,200,utf-8,text/html; charset=utf-8,
factcheck-does-increasing-skirt-size-increase-breast-cancer-risk,https://www.fullfact.org/health/factcheck-does-increasing-skirt-size-increase-breast-cancer-risk/,2023-07-16 16:53:14,200,utf-8,text/html; charset=utf-8,
statistics-watchdog-criticises-home-office-over-passport-backlog-evidence,https://www.fullfact.org/immigration/statistics-watchdog-criticises-home-office-over-passport-backlog-evidence/,2023-07-16 16:53:14,200,utf-8,text/html; charset=utf-8,
cutting-deficit-not-same-paying-down-debt,https://www.fullfact.org/economy/cutting-deficit-not-same-paying-down-debt/,2023-07-16 16:53:14,200,utf-8,text/html; charset=utf-8,
5-key-factchecks-david-camerons-conservative-party-conference-speech,https://www.fullfact.org/news/5-key-factchecks-david-camerons-conservative-party-conference-speech/,2023-07-16 16:53:14,200,utf-8,text/html; charset=utf-8,
tracing-claim-do-48-labour-members-live-london,https://www.fullfact.org/news/tracing-claim-do-48-labour-members-live-london/,2023-07-16 16:53:14,200,utf-8,text/html; charset=utf-8,
factchecking-ed-milibands-conference-speech,https://www.fullfact.org/news/factchecking-ed-milibands-conference-speech/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
mps-not-claiming-more-expenses-ever,https://www.fullfact.org/news/mps-not-claiming-more-expenses-ever/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
7-key-factchecks-nigel-farages-ukip-conference-speech,https://www.fullfact.org/news/7-key-factchecks-nigel-farages-ukip-conference-speech/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
department-education-cautions-over-own-free-school-performance-claims,https://www.fullfact.org/education/department-education-cautions-over-own-free-school-performance-claims/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
71-16-and-17-year-olds-voted-yesbased-14-responses,https://www.fullfact.org/news/71-16-and-17-year-olds-voted-yesbased-14-responses/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
have-wages-really-fallen-more-any-time-1874,https://www.fullfact.org/economy/have-wages-really-fallen-more-any-time-1874/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
funding-nhs-scotland-powers-and-privatisation,https://www.fullfact.org/health/funding-nhs-scotland-powers-and-privatisation/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
ask-full-fact-who-paying-scottish-referendum,https://www.fullfact.org/scotland/ask-full-fact-who-paying-scottish-referendum/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
scottish-referendum-turnout-record-breaking,https://www.fullfact.org/scotland/scottish-referendum-turnout-record-breaking/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
uk-party-leaders-pledge-new-powers-scotland-if-it-votes-no-what-could-they-be,https://www.fullfact.org/news/uk-party-leaders-pledge-new-powers-scotland-if-it-votes-no-what-could-they-be/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
referendum-live-q-and,https://www.fullfact.org/news/referendum-live-q-and/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
more-uk-graduates-have-highest-level-literacy-skills-oecd-average,https://www.fullfact.org/news/more-uk-graduates-have-highest-level-literacy-skills-oecd-average/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
top-fees-syria-and-42-day-detention-life-without-scottish-mps,https://www.fullfact.org/news/top-fees-syria-and-42-day-detention-life-without-scottish-mps/,2023-07-16 16:53:15,200,utf-8,text/html; charset=utf-8,
why-we-cant-predict-energy-bills-after-scottish-independence,https://www.fullfact.org/scotland/why-we-cant-predict-energy-bills-after-scottish-independence/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
claims-permanent-conservative-rule-after-scottish-independence-dont-stand-history,https://www.fullfact.org/scotland/claims-permanent-conservative-rule-after-scottish-independence-dont-stand-history/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
which-politicians-are-most-trusted-stand-scotlands-interests,https://www.fullfact.org/scotland/which-politicians-are-most-trusted-stand-scotlands-interests/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
what-powers-does-scotland-have-now-and-what-could-it-get-if-it-votes-no,https://www.fullfact.org/economy/what-powers-does-scotland-have-now-and-what-could-it-get-if-it-votes-no/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
free-schools-performance-statistics-watchdog-says-experts-are-unresolved-fair-comparison,https://www.fullfact.org/education/free-schools-performance-statistics-watchdog-says-experts-are-unresolved-fair-comparison/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
pcc-rules-correction-prime-ministers-new-jobs-british-workers-claim,https://www.fullfact.org/news/pcc-rules-correction-prime-ministers-new-jobs-british-workers-claim/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
seventy-million-sick-days-due-mental-illness-2007not-last-year,https://www.fullfact.org/health/seventy-million-sick-days-due-mental-illness-2007not-last-year/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
social-mobility-school-tie-effect,https://www.fullfact.org/news/social-mobility-school-tie-effect/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
longer-prison-sentences-dont-always-mean-tougher-justice,https://www.fullfact.org/crime/longer-prison-sentences-dont-always-mean-tougher-justice/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
measuring-social-mobility-how-does-uk-perform,https://www.fullfact.org/economy/measuring-social-mobility-how-does-uk-perform/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
kettles-are-still-not-about-be-banned-eu,https://www.fullfact.org/europe/kettles-are-still-not-about-be-banned-eu/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
overcrowded-cells-wormwood-scrubs-what-it-means-practice,https://www.fullfact.org/news/overcrowded-cells-wormwood-scrubs-what-it-means-practice/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
more-infant-classes-are-overcrowded-there-are-more-infants-too,https://www.fullfact.org/news/more-infant-classes-are-overcrowded-there-are-more-infants-too/,2023-07-16 16:53:16,200,utf-8,text/html; charset=utf-8,
free-meals-school-kids-do-improve-performance-value-money-questions-remain,https://www.fullfact.org/education/free-meals-school-kids-do-improve-performance-value-money-questions-remain/,2023-07-16 16:53:17,200,utf-8,text/html; charset=utf-8,
more-olivers-mohammeds-were-born-2013,https://www.fullfact.org/news/more-olivers-mohammeds-were-born-2013/,2023-07-16 16:53:17,200,utf-8,text/html; charset=utf-8,
tesco-prices-wouldnt-be-16-higher-independent-scotland,https://www.fullfact.org/news/tesco-prices-wouldnt-be-16-higher-independent-scotland/,2023-07-16 16:53:17,200,utf-8,text/html; charset=utf-8,
think-tank-says-it-didnt-estimate-express-2-million-illegal-migrants-figure,https://www.fullfact.org/news/think-tank-says-it-didnt-estimate-express-2-million-illegal-migrants-figure/,2023-07-16 16:53:17,200,utf-8,text/html; charset=utf-8,
grooming-gangs-what-we-know-about-perpetrators-and-victims,https://www.fullfact.org/crime/grooming-gangs-what-we-know-about-perpetrators-and-victims/,2023-07-16 16:53:17,200,utf-8,text/html; charset=utf-8,
illegal-immigrants-cant-claim-benefits,https://www.fullfact.org/news/illegal-immigrants-cant-claim-benefits/,2023-07-16 16:53:17,200,utf-8,text/html; charset=utf-8,
most-people-scotland-are-struggling-find-trustworthy-information-ahead-referendum,https://www.fullfact.org/news/most-people-scotland-are-struggling-find-trustworthy-information-ahead-referendum/,2023-07-16 16:53:17,200,utf-8,text/html; charset=utf-8,
guardian-clarifies-source-troubled-families-cost,https://www.fullfact.org/news/guardian-clarifies-source-troubled-families-cost/,2023-07-16 16:53:17,200,utf-8,text/html; charset=utf-8,
troubled-families-estimates-troubled-history,https://www.fullfact.org/economy/troubled-families-estimates-troubled-history/,2023-07-16 16:53:17,200,utf-8,text/html; charset=utf-8,
30-billion-estimated-cost-troubled-families-doesnt-come-government,https://www.fullfact.org/news/30-billion-estimated-cost-troubled-families-doesnt-come-government/,2023-07-16 16:53:17,200,utf-8,text/html; charset=utf-8,
want-get-government-you-voted-try-living-london-or-midlands,https://www.fullfact.org/news/want-get-government-you-voted-try-living-london-or-midlands/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
mental-health-problems-how-many-are-treated,https://www.fullfact.org/health/mental-health-problems-how-many-are-treated/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
closer-look-todays-record-breaking-level-results-day,https://www.fullfact.org/news/closer-look-todays-record-breaking-level-results-day/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
prisons-are-overcrowded-escapes-are-not-common-they-used-be,https://www.fullfact.org/news/prisons-are-overcrowded-escapes-are-not-common-they-used-be/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
government-disputes-hundreds-sure-start-closures,https://www.fullfact.org/news/government-disputes-hundreds-sure-start-closures/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
scotlands-eu-membership,https://www.fullfact.org/scotland/scotlands-eu-membership/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
when-errors-go-viral-commons-library-looks-foreign-aid-email,https://www.fullfact.org/news/when-errors-go-viral-commons-library-looks-foreign-aid-email/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
will-labours-spending-plans-add-500-billion-national-debt,https://www.fullfact.org/economy/will-labours-spending-plans-add-500-billion-national-debt/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
bbc-fails-sort-fact-opinion,https://www.fullfact.org/news/bbc-fails-sort-fact-opinion/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
gp-waiting-times-dont-tell-whole-story,https://www.fullfact.org/news/gp-waiting-times-dont-tell-whole-story/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
scotlands-international-trade-under-independence,https://www.fullfact.org/scotland/scotlands-international-trade-under-independence/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
free-schools-report-doesnt-say-theyre-cherry-picking-pupils,https://www.fullfact.org/news/free-schools-report-doesnt-say-theyre-cherry-picking-pupils/,2023-07-16 16:53:18,200,utf-8,text/html; charset=utf-8,
scotland-could-keep-pound-probably-not-way-it-wants,https://www.fullfact.org/scotland/scotland-could-keep-pound-probably-not-way-it-wants/,2023-07-16 16:53:19,200,utf-8,text/html; charset=utf-8,
higher-or-lower-scottish-energy-bills-after-independence,https://www.fullfact.org/economy/higher-or-lower-scottish-energy-bills-after-independence/,2023-07-16 16:53:19,200,utf-8,text/html; charset=utf-8,
pensions-independent-scotland,https://www.fullfact.org/scotland/pensions-independent-scotland/,2023-07-16 16:53:19,200,utf-8,text/html; charset=utf-8,
scottish-passports-and-immigration,https://www.fullfact.org/scotland/scottish-passports-and-immigration/,2023-07-16 16:53:19,200,utf-8,text/html; charset=utf-8,
scottish-banking-and-finance,https://www.fullfact.org/scotland/scottish-banking-and-finance/,2023-07-16 16:53:19,200,utf-8,text/html; charset=utf-8,
will-it-take-three-years-living-standards-catch-economic-growth,https://www.fullfact.org/economy/will-it-take-three-years-living-standards-catch-economic-growth/,2023-07-16 16:53:19,200,utf-8,text/html; charset=utf-8,
are-young-people-being-priced-out-housing-market,https://www.fullfact.org/economy/are-young-people-being-priced-out-housing-market/,2023-07-16 16:53:19,200,utf-8,text/html; charset=utf-8,
future-north-sea-oil-and-gas,https://www.fullfact.org/scotland/future-north-sea-oil-and-gas/,2023-07-16 16:53:19,200,utf-8,text/html; charset=utf-8,
think-45-students-arent-going-repay-their-loans-think-again,https://www.fullfact.org/news/think-45-students-arent-going-repay-their-loans-think-again/,2023-07-16 16:53:19,200,utf-8,text/html; charset=utf-8,
scotlands-future-currency,https://www.fullfact.org/scotland/scotlands-future-currency/,2023-07-16 16:53:19,200,utf-8,text/html; charset=utf-8,
get-involved,https://www.fullfact.org/scotland/get-involved/,2023-07-16 16:53:19,200,utf-8,text/html; charset=utf-8,
